217	312001600	华东政法学院
218	312002700	上海体育学院
219	312002800	上海音乐学院
220	312002900	上海戏剧学院
221	312000900	上海大学
222	312003600	上海公安高等专科学校
223	322000100	南京大学
224	322001000	苏州大学
225	322000200	东南大学
226	322000900	南京航空航天大学
226	322000900	南京航空航天
227	322000800	南京理工大学
227	322000800	南京理工
228	322001400	江苏科技大学
228	322001400	江苏科技
229	322000300	中国矿业大学
229	322000300	中国矿业
229	322000300	北京矿业学院
230	112008400	中国矿业大学(北京)
231	322001500	南京工业大学
231	322001500	南京工业
232	322002600	常州大学
232	322002600	江苏工业学院
233	322001300	南京邮电大学
233	322001300	南京邮电
234	322000400	河海大学
235	322000500	江南大学
236	322001600	南京林业大学
236	322001600	南京林业
237	322001200	江苏大学
238	322002400	南京信息工程大学
238	322002400	南京信息工程
239	322015600	南京城市职业学院
239	322015600	南京广播电视大学
240	322002200	南通大学
241	322002700	盐城工学院
242	322000600	南京农业大学
242	322000600	南京农业
242	322000600	南京农学院
243	322001700	南京医科大学
243	322001700	南京医科
244	322003300	徐州医学院
245	322001800	南京中医药大学
245	322001800	南京中医药
246	322000700	中国药科大学
246	322000700	中国药科
247	322001900	南京师范大学
247	322001900	南京师范
248	322003400	淮阴师范学院
249	322003800	盐城师范学院
250	322002100	南京财经大学
250	322002100	南京财经
250	322002100	南京经济学院
251	322004000	江苏警官学院
252	322004100	南京体育学院
253	322004200	南京艺术学院
254	322003500	苏州科技学院
255	322004400	常熟理工学院
256	332000100	浙江大学
257	332000400	杭州电子科技大学
257	332000400	杭州电子科大
257	332000400	杭州电子科技
258	332000300	浙江工业大学
258	332000300	浙江工业
259	332000500	浙江理工大学
259	332000500	浙江理工
260	332001600	浙江海洋学院
261	332001700	浙江农林大学
261	332001700	浙江农林
261	332001700	浙江林学院
262	332000600	浙江中医药大学
262	332000600	浙江中医药
262	332000600	浙江中医学院
263	332000700	浙江师范大学
263	332000700	浙江师范
264	332000800	杭州师范大学
264	332000800	杭州师范
265	332001900	湖州师范学院
266	332002000	绍兴文理学院
267	332002100	台州学院
268	332001100	温州大学
269	332002800	丽水学院
270	332000900	浙江工商大学
270	332000900	浙江工商
271	332001300	嘉兴学院
272	332002500	中国美术学院
273	332001400	中国计量学院
274	342000300	安徽大学
275	342000200	中国科学技术大学
275	342000200	中国科学技术
276	342000100	合肥工业大学
276	342000100	合肥工业
277	342000500	安徽工业大学
277	342000500	安徽工业
277	342000500	华东冶金学院
278	342000400	安徽理工大学
278	342000400	安徽理工
279	342001100	安徽工程大学
279	342001100	安徽工程
279	342001100	安徽工程科技学院
280	342000600	安徽农业大学
280	342000600	安徽农业
281	342000700	安徽医科大学
281	342000700	安徽医科
281	342000700	安徽医学院
282	342001400	蚌埠医学院
283	342001300	皖南医学院
284	342000800	安徽师范大学
284	342000800	安徽师范
285	342001600	阜阳师范学院
286	342001900	安庆师范学院
287	342001700	淮北师范大学
287	342001700	淮北师范
287	342001700	淮北煤炭师范学院
288	342002900	黄山学院
289	342002600	皖西学院
290	342002800	滁州学院
290	342002800	滁州师范专科学校
291	342000900	安徽财经大学
291	342000900	安徽财经
292	342002700	宿州学院
293	342002100	巢湖学院
294	342001800	淮南师范学院
295	342002200	铜陵学院
296	352000100	厦门大学
297	352000200	华侨大学
298	352000500	福州大学
299	352001000	福建工程学院
300	352000300	福建农林大学
300	352000300	福建农林
301	352000400	集美大学
302	352000700	福建医科大学
302	352000700	福建医科
303	352001100	福建中医药大学
303	352001100	福建中医药
303	352001100	福建中医学院
304	352000800	福建师范大学
304	352000800	福建师范
305	352001700	闽江学院
306	352001600	武夷学院
307	352002200	宁德师范学院
308	352001300	泉州师范学院
309	362000100	南昌大学
310	362000300	华东交通大学
310	362000300	华东交通
311	362000400	东华理工大学
311	362000400	东华理工
312	362000500	南昌航空大学
312	362000500	南昌航空
313	362000200	江西理工大学
313	362000200	江西理工
314	362000900	景德镇陶瓷大学
314	362000900	景德镇陶瓷
315	362000600	江西农业大学
315	362000600	江西农业
316	362001300	赣南医学院
317	362000700	江西师范大学
317	362000700	江西师范
318	362001400	上饶师范学院
319	362001800	宜春学院
320	362001500	赣南师范大学
320	362001500	赣南师范
321	362002000	井冈山大学
322	362000800	江西财经大学
322	362000800	江西财经
323	372000100	山东大学
324	372000200	中国海洋大学
324	372000200	中国海洋
325	372000400	山东科技大学
325	372000400	山东科技
326	372011100	中国石油大学（华东）
327	372000800	青岛科技大学
327	372000800	青岛科技
327	372000800	青岛化工学院
328	372001000	济南大学
329	372000900	青岛理工大学
329	372000900	青岛理工
330	372001100	山东建筑大学
330	372001100	山东建筑
331	372000500	山东理工大学
331	372000500	山东理工
332	372001200	山东农业大学
332	372001200	山东农业
332	372001200	山东农学院
333	372001300	青岛农业大学
333	372001300	青岛农业
333	372001300	莱阳农学院
334	372002100	潍坊医学院
335	372002200	泰山医学院
336	372002400	滨州医学院
337	372001400	山东中医药大学
337	372001400	山东中医药
338	512009700	电子科技大学（沙河校区）
339	372004600	山东医学高等专科学校
340	372002300	济宁医学院
341	372004700	菏泽医学专科学校
341	372004700	山东省菏泽地区卫生学校
342	372001500	山东师范大学
342	372001500	山东师范
342	372001500	山东师范学院
343	372001600	曲阜师范大学
343	372001600	曲阜师范
344	372000600	聊城大学
344	372000600	山东师范学院聊城分院
344	372000600	聊城师范学院
345	372002600	德州学院
346	372003700	滨州学院
347	372001700	鲁东大学
348	372002500	临沂大学
348	372002500	临沂师范学院
349	372004000	泰山学院
350	372004100	济宁学院
351	372003900	菏泽学院
352	372003200	山东体育学院
353	372003300	山东艺术学院
354	412000100	郑州大学
355	412000400	河南理工大学
355	412000400	河南理工
356	412000900	郑州轻工业学院
357	412000500	河南工业大学
357	412000500	河南工业
358	412000300	河南科技大学
358	412000300	河南科技
359	412001300	中原工学院
360	412000600	河南农业大学
360	412000600	河南农业
361	412003000	河南科技学院
362	412011500	河南牧业经济学院
363	412001800	河南中医药大学
363	412001800	河南中医药
363	412001800	河南中医学院
364	412001900	新乡医学院
365	412000200	河南大学
366	412000700	河南师范大学
366	412000700	河南师范
366	412000700	新乡师范学院
367	412002000	信阳师范学院
367	412002000	开封师范学院信阳分院
368	412002100	周口师范学院
369	412002400	安阳师范学院
370	412003100	许昌学院
371	412002200	南阳师范学院
372	412002300	洛阳师范学院
373	412002500	商丘师范学院
374	412002600	河南财经政法大学
374	412002600	河南财经政法
374	412002600	河南财经学院
375	412001200	郑州航空工业管理学院
376	422000100	武汉大学
377	422000300	华中科技大学
377	422000300	华中科技
378	422001300	武汉科技大学
378	422001300	武汉科技
378	422001300	武汉冶金科技大学
379	422001000	长江大学
379	422001000	荆州师范学院
380	422001500	武汉工程大学
380	422001500	武汉工程
381	422000500	中国地质大学
381	422000500	中国地质
381	422000500	中国地质大学(武汉)
382	422001700	武汉纺织大学
382	422001700	武汉纺织
382	422001700	武汉科技学院
383	422000400	武汉理工大学
383	422000400	武汉理工
384	422001400	湖北工业大学
384	422001400	湖北工业
384	422001400	湖北工学院
385	422000600	华中农业大学
385	422000600	华中农业
386	422002000	湖北中医药大学
386	422002000	湖北中医药
386	422002000	湖北中医学院
387	422000700	华中师范大学
387	422000700	华中师范
388	422000900	湖北大学
389	422002200	湖北师范学院
390	422002400	黄冈师范学院
391	422003100	湖北民族学院
392	422003700	郧阳师范高等专科学校
393	422000200	中南财经政法大学
393	422000200	中南财经政法
394	422002800	武汉体育学院
395	422002900	湖北美术学院
396	422000800	中南民族大学
396	422000800	中南民族
396	422000800	中南民族学院
397	422001900	湖北汽车工业学院
398	432000300	湘潭大学
399	432000500	吉首大学
400	432000200	湖南大学
401	432000100	中南大学
402	432000400	湖南科技大学
402	432000400	湖南科技
403	432000600	长沙理工大学
403	432000600	长沙理工
404	432000900	湖南农业大学
404	432000900	湖南农业
405	432001700	中南林业科技大学
405	432001700	中南林业科技
405	432001700	中南林学院
406	432001000	湖南中医药大学
406	432001000	湖南中医药
407	432001100	湖南师范大学
407	432001100	湖南师范
408	432001500	湖南理工学院
409	432001900	湘南学院
410	432002000	衡阳师范学院
411	432002700	邵阳学院
412	432002400	怀化学院
413	432002600	湖南文理学院
414	432002500	湖南科技学院
415	432002300	湖南人文科技学院
416	432002200	湖南商学院
417	432000700	南华大学
418	442000100	中山大学
419	442000300	暨南大学
420	442000400	汕头大学
421	442000200	华南理工大学
421	442000200	华南理工
421	442000200	华南工学院
422	442000800	华南农业大学
422	442000800	华南农业
423	442000900	广东海洋大学
423	442000900	广东海洋
424	442002000	广东医学院
425	442001000	广州中医药大学
425	442001000	广州中医药
426	442002200	广东药科大学
426	442002200	广东药科
426	442002200	广东药学院
427	442001200	华南师范大学
427	442001200	华南师范
428	442002700	韶关学院
429	442002400	惠州学院
430	442002600	韩山师范学院
431	442002500	岭南师范学院
431	442002500	湛江师范学院
431	442002500	雷州师范专科学校
432	442001600	肇庆学院
432	442001600	西江大学
433	442002300	嘉应学院
434	442003100	广州体育学院
435	442003200	广州美术学院
436	442003300	星海音乐学院
437	442003400	广东技术师范学院
438	462000100	海南大学
439	442000500	深圳大学
440	452000100	广西大学
441	452000200	桂林电子科技大学
441	452000200	桂林电子科技
442	452000600	桂林理工大学
442	452000600	桂林理工
443	452000300	广西医科大学
443	452000300	广西医科
444	452001000	右江民族医学院
445	452000900	桂林医学院
446	452000400	广西师范大学
446	452000400	广西师范
447	452001100	广西师范学院
448	452006500	广西民族师范学院
449	452001300	河池学院
450	452001200	玉林师范学院
451	452001500	广西艺术学院
452	452000500	广西民族大学
452	452000500	广西民族
453	452001800	百色学院
454	512000100	四川大学
455	502000100	重庆大学
456	512000200	西南交通大学
456	512000200	西南交通
457	512000300	电子科技大学
457	512000300	电子科技
458	512001400	西南石油大学
458	512001400	西南石油
458	512001400	西南石油学院
459	512000600	成都理工大学
459	512000600	成都理工
459	512000600	成都理工学院
460	502000400	重庆邮电大学
460	502000400	重庆邮电
461	502000300	重庆交通大学
461	502000300	重庆交通
462	512000800	西南科技大学
462	512000800	西南科技
463	512001600	成都信息工程大学
463	512001600	成都信息工程
464	512001500	四川理工学院
465	512000700	西华大学
466	512001300	中国民用航空飞行学院
467	512000900	四川农业大学
